step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
67800,0.00000000,0,0.00000000,0,0.00000000,0,7699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7699,-24.63180542,-24.63180542,8.59914398,8.59914398,0.19151309,0.19151309,24.25583124
67900,0.00000000,0,0.00000000,0,0.00000000,0,7599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7599,-24.94709778,-24.94709778,17.00212479,17.00212479,0.13439587,0.13439587,24.76698112
68000,0.00000000,0,0.00000000,0,0.00000000,0,7499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7499,-61.50442505,-61.50442505,1.17536747,1.17536747,0.00489624,0.00489624,61.95892970
68100,0.00000000,0,0.00000000,0,0.00000000,0,7399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7399,-37.55689240,-37.55689240,5.05277634,5.05277634,0.08130005,0.08130005,39.21526527
68200,0.00000000,0,0.00000000,0,0.00000000,0,7299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7299,-24.21697998,-24.21697998,16.21377563,16.21377563,0.15396529,0.15396529,24.22203112
68300,0.00000000,0,0.00000000,0,0.00000000,0,7199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7199,-26.02746582,-26.02746582,15.02897263,15.02897263,0.19339840,0.19339840,27.92037392
68400,0.00000000,0,0.00000000,0,0.00000000,0,7099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,7099,-26.19011116,-26.19011116,42.34531784,42.34531784,0.25581729,0.25581729,28.22136211
68500,0.00000000,0,0.00000000,0,0.00000000,0,6999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6999,-33.07582855,-33.07582855,22.42794228,22.42794228,0.16639712,0.16639712,34.20211411
68600,0.00000000,0,0.00000000,0,0.00000000,0,6899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6899,-23.85409164,-23.85409164,49.70069504,49.70069504,0.54680336,0.54680336,24.54920464
68700,0.00000000,0,0.00000000,0,0.00000000,0,6799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6799,-23.64526367,-23.64526367,49.78362656,49.78362656,0.56901050,0.56901050,23.79893303
68800,0.00000000,0,0.00000000,0,0.00000000,0,6699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6699,-25.60804939,-25.60804939,49.22075653,49.22075653,0.39603573,0.39603573,27.13282681
68900,0.00000000,0,0.00000000,0,0.00000000,0,6599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6599,-23.43929672,-23.43929672,50.34124374,50.34124374,0.53474993,0.53474993,28.49004936
69000,0.00000000,0,0.00000000,0,0.00000000,0,6499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6499,-60.26367950,-60.26367950,1.24531066,1.24531066,0.00479867,0.00479867,61.52273369
69100,0.00000000,0,0.00000000,0,0.00000000,0,6399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6399,-21.89940643,-21.89940643,50.33398438,50.33398438,0.47069263,0.47069263,21.79979057
69200,0.00000000,0,0.00000000,0,0.00000000,0,6299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6299,-23.42532349,-23.42532349,50.27175903,50.27175903,0.44877720,0.44877720,24.84187269
69300,0.00000000,0,0.00000000,0,0.00000000,0,6199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6199,-21.48637009,-21.48637009,50.21349716,50.21349716,0.42963549,0.42963549,22.10811297
69400,0.00000000,0,0.00000000,0,0.00000000,0,6099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,6099,-20.54726791,-20.54726791,50.24224091,50.24224091,0.49353090,0.49353090,20.87431383
69500,0.00000000,0,0.00000000,0,0.00000000,0,5999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5999,-20.15594101,-20.15594101,50.19131088,50.19131088,0.47984898,0.47984898,20.03019829
69600,0.00000000,0,0.00000000,0,0.00000000,0,5899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5899,-20.80670738,-20.80670738,50.10029602,50.10029602,0.41931105,0.41931105,21.81684494
69700,0.00000000,0,0.00000000,0,0.00000000,0,5799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5799,-23.37373352,-23.37373352,50.04124832,50.04124832,0.39570126,0.39570126,26.37605858
69800,0.00000000,0,0.00000000,0,0.00000000,0,5699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5699,-22.44510269,-22.44510269,50.04643631,50.04643631,0.40134913,0.40134913,24.49928665
69900,0.00000000,0,0.00000000,0,0.00000000,0,5599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5599,-21.09543228,-21.09543228,50.03091049,50.03091049,0.40478981,0.40478981,22.79044342
70000,0.00000000,0,0.00000000,0,0.00000000,0,5499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5499,-34.13113785,-34.13113785,1.15767241,1.15767241,0.00223316,0.00223316,33.94334157
70100,0.00000000,0,0.00000000,0,0.00000000,0,5399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5399,-25.78891373,-25.78891373,39.42468643,39.42468643,0.14977323,0.14977323,25.31696256
70200,0.00000000,0,0.00000000,0,0.00000000,0,5299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5299,-27.85924339,-27.85924339,32.77934647,32.77934647,0.14068729,0.14068729,28.45346069
70300,0.00000000,0,0.00000000,0,0.00000000,0,5199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5199,-20.24267197,-20.24267197,49.41596985,49.41596985,0.60243225,0.60243225,23.17611313
70400,0.00000000,0,0.00000000,0,0.00000000,0,5099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,5099,-22.56692123,-22.56692123,48.65443802,48.65443802,0.36982679,0.36982679,23.10648251
70500,0.00000000,0,0.00000000,0,0.00000000,0,4999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4999,-22.18522644,-22.18522644,48.58079910,48.58079910,0.35060966,0.35060966,24.12119770
70600,0.00000000,0,0.00000000,0,0.00000000,0,4899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4899,-19.08527374,-19.08527374,48.80577087,48.80577087,0.34136310,0.34136310,19.62316831
70700,0.00000000,0,0.00000000,0,0.00000000,0,4799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4799,-18.06885529,-18.06885529,48.82900620,48.82900620,0.34343931,0.34343931,18.53705788
70800,0.00000000,0,0.00000000,0,0.00000000,0,4699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4699,-16.96385765,-16.96385765,48.90108871,48.90108871,0.40503749,0.40503749,17.27786303
70900,0.00000000,0,0.00000000,0,0.00000000,0,4599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4599,-17.66297913,-17.66297913,48.67842865,48.67842865,0.30216348,0.30216348,17.06749725
71000,0.00000000,0,0.00000000,0,0.00000000,0,4499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4499,-40.64723587,-40.64723587,1.22507715,1.22507715,0.00298491,0.00298491,42.39851379
71100,0.00000000,0,0.00000000,0,0.00000000,0,4399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4399,-19.45338631,-19.45338631,48.79752731,48.79752731,0.32533205,0.32533205,19.03280385
71200,0.00000000,0,0.00000000,0,0.00000000,0,4299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4299,-17.63490486,-17.63490486,48.67922592,48.67922592,0.32786459,0.32786459,18.12313970
71300,0.00000000,0,0.00000000,0,0.00000000,0,4199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4199,-16.76580048,-16.76580048,48.51656342,48.51656342,0.23831224,0.23831224,17.36315600
71400,0.00000000,0,0.00000000,0,0.00000000,0,4099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,4099,-20.40400314,-20.40400314,48.51173019,48.51173019,0.30836353,0.30836353,21.63709784
71500,0.00000000,0,0.00000000,0,0.00000000,0,3999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3999,-17.32779121,-17.32779121,48.39290237,48.39290237,0.27628076,0.27628076,15.65287495
71600,0.00000000,0,0.00000000,0,0.00000000,0,3899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3899,-16.21212578,-16.21212578,48.36546326,48.36546326,0.25260979,0.25260979,16.55198924
71700,0.00000000,0,0.00000000,0,0.00000000,0,3799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3799,-19.19686699,-19.19686699,48.04087830,48.04087830,0.30914983,0.30914983,20.27184963
71800,0.00000000,0,0.00000000,0,0.00000000,0,3699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3699,-19.03034401,-19.03034401,45.37416077,45.37416077,0.14364652,0.14364652,20.15120188
71900,0.00000000,0,0.00000000,0,0.00000000,0,3599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3599,-17.17819786,-17.17819786,47.22874451,47.22874451,0.20662485,0.20662485,19.43630552
72000,0.00000000,0,0.00000000,0,0.00000000,0,3499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3499,-83.88977051,-83.88977051,1.38609838,1.38609838,0.00600616,0.00600616,92.08073425
72100,0.00000000,0,0.00000000,0,0.00000000,0,3399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3399,-24.15293884,-24.15293884,45.93281174,45.93281174,0.16127472,0.16127472,25.80328623
72200,0.00000000,0,0.00000000,0,0.00000000,0,3299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3299,-20.57329178,-20.57329178,45.36559296,45.36559296,0.17673390,0.17673390,20.98088328
72300,0.00000000,0,0.00000000,0,0.00000000,0,3199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3199,-19.46317673,-19.46317673,44.30162048,44.30162048,0.12384762,0.12384762,19.56948996
72400,0.00000000,0,0.00000000,0,0.00000000,0,3099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,3099,-17.38765907,-17.38765907,43.25102615,43.25102615,0.14077196,0.14077196,17.41110547
72500,0.00000000,0,0.00000000,0,0.00000000,0,2999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2999,-16.88158035,-16.88158035,42.87311554,42.87311554,0.17826283,0.17826283,16.53467814
72600,0.00000000,0,0.00000000,0,0.00000000,0,2899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2899,-17.59749222,-17.59749222,42.58491898,42.58491898,0.12669027,0.12669027,18.21888034
72700,0.00000000,0,0.00000000,0,0.00000000,0,2799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2799,-21.20296860,-21.20296860,41.98008347,41.98008347,0.10667673,0.10667673,22.17966366
72800,0.00000000,0,0.00000000,0,0.00000000,0,2699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2699,-17.91564369,-17.91564369,42.09561157,42.09561157,0.12609632,0.12609632,19.02518425
72900,0.00000000,0,0.00000000,0,0.00000000,0,2599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2599,-15.16980934,-15.16980934,42.15459824,42.15459824,0.19212417,0.19212417,15.86181331
73000,0.00000000,0,0.00000000,0,0.00000000,0,2499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2499,-81.79256439,-81.79256439,1.35034072,1.35034072,0.00515074,0.00515074,82.92057800
73100,0.00000000,0,0.00000000,0,0.00000000,0,2399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2399,-25.60552597,-25.60552597,19.60896492,19.60896492,0.04855115,0.04855115,25.47487831
73200,0.00000000,0,0.00000000,0,0.00000000,0,2299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2299,-23.04652786,-23.04652786,28.67894745,28.67894745,0.05579854,0.05579854,22.97612610
73300,0.00000000,0,0.00000000,0,0.00000000,0,2199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2199,-19.78849411,-19.78849411,41.10493088,41.10493088,0.13771972,0.13771972,22.55803108
73400,0.00000000,0,0.00000000,0,0.00000000,0,2099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,2099,-20.85450935,-20.85450935,34.16127396,34.16127396,0.07550250,0.07550250,20.73588037
73500,0.00000000,0,0.00000000,0,0.00000000,0,1999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1999,-21.51771927,-21.51771927,31.26259995,31.26259995,0.05558330,0.05558330,21.05081081
73600,0.00000000,0,0.00000000,0,0.00000000,0,1899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1899,-19.63339615,-19.63339615,31.81397438,31.81397438,0.06220802,0.06220802,19.97901599
73700,0.00000000,0,0.00000000,0,0.00000000,0,1799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1799,-21.28907585,-21.28907585,35.04577255,35.04577255,0.09055103,0.09055103,20.79059283
73800,0.00000000,0,0.00000000,0,0.00000000,0,1699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1699,-22.06201553,-22.06201553,31.14884186,31.14884186,0.04435659,0.04435659,21.86988974
73900,0.00000000,0,0.00000000,0,0.00000000,0,1599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1599,-24.08607292,-24.08607292,30.48193741,30.48193741,0.07225253,0.07225253,24.70459862
74000,0.00000000,0,0.00000000,0,0.00000000,0,1499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1499,-35.97887421,-35.97887421,1.32568121,1.32568121,0.00534002,0.00534002,36.87587547
74100,0.00000000,0,0.00000000,0,0.00000000,0,1399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1399,-19.33697510,-19.33697510,42.22058105,42.22058105,0.15777899,0.15777899,20.65306727
74200,0.00000000,0,0.00000000,0,0.00000000,0,1299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1299,-16.35791779,-16.35791779,41.94914246,41.94914246,0.12254001,0.12254001,16.34540319
74300,0.00000000,0,0.00000000,0,0.00000000,0,1199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1199,-16.32559586,-16.32559586,41.83846664,41.83846664,0.13835734,0.13835734,16.48543382
74400,0.00000000,0,0.00000000,0,0.00000000,0,1099,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,1099,-20.38773537,-20.38773537,42.33714294,42.33714294,0.13021766,0.13021766,20.63160801
74500,0.00000000,0,0.00000000,0,0.00000000,0,999,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,999,-16.84967041,-16.84967041,40.97157288,40.97157288,0.07591858,0.07591858,17.35020510
74600,0.00000000,0,0.00000000,0,0.00000000,0,899,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,899,-19.25697136,-19.25697136,37.68408585,37.68408585,0.06311974,0.06311974,19.51106453
74700,0.00000000,0,0.00000000,0,0.00000000,0,799,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,799,-18.10787582,-18.10787582,40.08672333,40.08672333,0.10008550,0.10008550,18.37788773
74800,0.00000000,0,0.00000000,0,0.00000000,0,699,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,699,-23.18501091,-23.18501091,40.07490158,40.07490158,0.19941181,0.19941181,32.56086922
74900,0.00000000,0,0.00000000,0,0.00000000,0,599,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,599,-13.93542480,-13.93542480,41.58919144,41.58919144,0.12471460,0.12471460,13.66402880
75000,0.00000000,0,0.00000000,0,0.00000000,0,499,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,499,-83.59469604,-83.59469604,1.37605155,1.37605155,0.00479840,0.00479840,85.81503042
75100,0.00000000,0,0.00000000,0,0.00000000,0,399,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,399,-21.04725266,-21.04725266,40.25541306,40.25541306,0.08109380,0.08109380,22.65907001
75200,0.00000000,0,0.00000000,0,0.00000000,0,299,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,299,-18.15962219,-18.15962219,40.81739044,40.81739044,0.07107680,0.07107680,18.10873699
75300,0.00000000,0,0.00000000,0,0.00000000,0,199,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,199,-18.91901016,-18.91901016,41.46701431,41.46701431,0.11947142,0.11947142,20.05992126
75400,0.00000000,0,0.00000000,0,0.00000000,0,99,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,99,-19.13920212,-19.13920212,34.61658478,34.61658478,0.15416259,0.15416259,21.57801819
75500,0.00000000,0,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,-20.15472412,-20.15472412,36.44727707,36.44727707,0.03748363,0.03748363,20.40668221
75599,0.12440872,1,0.00000000,1,0.09516258,1,0,1,0,0.00000000,0.06922211,6.92221140,nan,nan,nan,0,0,0,0,0,0,20,0,-21.19306946,-21.31747818,26.08662605,25.96777153,0.07683416,0.07831750,21.39398994
75600,-0.72492599,0,0.00000000,3,0.25918178,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,-18.08997345,-17.36504745,38.14186096,38.57185364,0.04995765,0.04926766,19.62238693
75699,-0.68713951,0,0.00000000,5,0.39346934,1,0,1,0,0.00000000,0.24617848,24.61784830,nan,nan,nan,0,0,0,0,0,0,20,0,-18.37429619,-17.68715668,37.93796921,38.84781265,0.06169556,0.06310083,18.34684181
75700,0.29728508,1,0.00000000,11,0.66712892,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,-22.56405449,-22.86133957,19.57062531,18.97993660,0.02568689,0.02478511,nan
75799,0.44668579,1,0.00000000,11,0.66712892,1,0,1,1,0.00000000,0.37435310,37.43531020,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,19,0,-18.48371506,-18.93040085,35.53818893,36.92356491,0.07635903,0.07336776,19.46659708
75800,0.81989098,1,0.00000000,2,0.18126925,1,0,0,0,nan,nan,nan,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,19,0,-20.93128204,-21.75117302,33.57324982,34.38842010,0.09935888,0.10016116,21.62157135
75899,0.41377926,1,0.00000000,8,0.55067104,1,0,1,1,0.00000000,0.47268561,47.26856139,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,18,0,-15.52282429,-15.93660355,39.33642578,40.69782257,0.11861673,0.11549950,17.56514740
75900,0.55832291,1,0.00000000,11,0.66712892,1,0,0,0,nan,nan,nan,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,18,0,-17.04012680,-17.59844971,33.71848297,35.28943634,0.10213415,0.09936067,17.26113574
75999,1.01043701,1,0.00000000,18,0.83470111,1,0,1,1,0.00000000,0.54261836,54.26183595,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,17,0,-16.00229263,-17.01272964,28.86031723,30.18253517,0.06195696,0.06350653,16.37661123
76000,-0.04920197,0,0.00000000,1,0.09516258,1,0,0,0,nan,nan,nan,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,17,0,-66.26954651,-66.22034454,1.47880697,1.48438311,0.00696563,0.00676632,69.04151535
76099,-0.07867050,0,0.00000000,0,0.00000000,1,0,1,0,0.14846646,0.05034858,5.03485777,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,17,0,-24.25799751,-24.17932701,10.87794113,11.83656979,0.01809192,0.01827776,24.47835732
76100,1.09315109,1,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,17,0,-23.91464233,-25.00779343,23.03153229,24.24880600,0.06174741,0.06046959,23.22576141
76199,-0.98719978,0,0.00000000,4,0.32967995,1,0,1,1,0.00011443,0.47304352,47.30435222,0.00002289,0.00000114,0.00002174,0,0,0,0,0,0,16,0,-22.54550362,-21.55830383,31.30336189,32.08685303,0.04841630,0.05255933,22.48229980
76200,-1.07117844,0,0.00000000,18,0.83470111,1,0,0,0,nan,nan,nan,0.00002289,0.00000114,0.00002174,0,0,0,0,0,0,16,0,-19.14243126,-18.07125282,38.03405762,38.46432114,0.08675182,0.09564238,20.01514244
76299,-0.13284683,0,0.00000000,14,0.75340304,1,0,1,1,0.00000000,0.64005849,64.00584880,0.00001831,0.00000113,0.00001718,0,0,0,0,0,0,15,0,-20.17266846,-20.03982162,28.93414688,29.32261848,0.06904975,0.06390509,19.16027641
76300,-0.85470295,0,0.00000000,9,0.59343034,1,0,0,0,nan,nan,nan,0.00001831,0.00000113,0.00001718,0,0,0,0,0,0,15,0,-16.62008476,-15.76538181,39.13588333,39.71958160,0.06146585,0.06619987,16.89622593
76399,0.63574600,1,0.00000000,21,0.87754357,1,0,1,1,0.00000000,0.67190882,67.19088166,0.00001465,0.00000112,0.00001353,0,0,0,0,0,0,14,0,-21.62073517,-22.25648117,30.19353485,30.60607910,0.10953933,0.10059977,21.70301819
76400,0.18714523,1,0.00000000,5,0.39346934,1,0,0,0,nan,nan,nan,0.00001465,0.00000112,0.00001353,0,0,0,0,0,0,14,0,-14.15491676,-14.34206200,40.36855698,40.81156158,0.08547445,0.09822241,14.79766623
76499,-1.18072128,0,0.00000000,6,0.45118836,1,0,1,1,0.00033296,0.65494148,65.49414810,0.00007831,0.00000444,0.00007387,0,0,0,0,0,0,13,0,-22.86474609,-21.68402481,38.24584579,38.94798279,0.17643736,0.17009105,37.87922668
76500,-1.11038017,0,0.00000000,10,0.63212056,1,0,0,0,nan,nan,nan,0.00007831,0.00000444,0.00007387,0,0,0,0,0,0,13,0,-17.48789406,-16.37751389,39.17440033,40.27104187,0.07796529,0.09552777,18.74458313
76599,0.51320648,1,0.00000000,45,0.98889100,1,0,1,1,0.00000740,0.75086618,75.08661829,0.00006413,0.00000447,0.00005966,0,0,0,0,0,0,12,0,-22.32495117,-22.83815765,25.36115646,25.78798866,0.04173431,0.03617124,23.17416890
76600,-2.43046951,0,0.00000000,9,0.59343034,1,0,0,0,nan,nan,nan,0.00006413,0.00000447,0.00005966,0,0,0,0,0,0,12,0,-21.93820190,-19.50773239,37.55190277,39.58853912,0.08531913,0.08858486,23.66796112
76699,1.43680000,1,0.00000000,34,0.96662673,1,0,1,1,0.00045839,0.77329193,77.32919255,0.00014298,0.00000901,0.00013397,0,0,0,0,0,0,11,0,-16.64411545,-18.08091545,30.90384674,31.90875244,0.09021696,0.08411203,17.18195724
76700,-0.13023949,0,0.00000000,22,0.88919684,1,0,0,0,nan,nan,nan,0.00014298,0.00000901,0.00013397,0,0,0,0,0,0,11,0,-16.79631615,-16.66607666,35.54414368,37.49456406,0.08346701,0.08125594,18.20971680
76799,0.98419762,1,0.00000000,12,0.69880579,1,0,1,1,0.00000000,0.82426591,82.42659142,0.00011439,0.00000892,0.00010547,0,0,0,0,0,0,10,0,-18.44717979,-19.43137741,32.71000671,32.81145477,0.11989432,0.10039225,18.44549274
76800,1.12107849,1,0.00000000,12,0.69880579,1,0,0,0,nan,nan,nan,0.00011439,0.00000892,0.00010547,0,0,0,0,0,0,10,0,-15.94076538,-17.06184387,35.88971329,37.21944046,0.11565946,0.11540124,16.83544564
76899,1.15124893,1,0.00000000,25,0.91791500,1,0,1,1,0.00160162,0.80175596,80.17559553,0.00041183,0.00002485,0.00038699,0,0,0,0,0,0,9,0,-22.20461273,-23.35586166,34.08117294,34.59999847,0.06148904,0.05349295,23.23907979
76900,0.98641396,1,0.00000000,25,0.91791500,1,0,0,0,nan,nan,nan,0.00041183,0.00002485,0.00038699,0,0,0,0,0,0,9,0,-22.46954727,-23.45596123,36.00588226,38.08420944,0.09063455,0.09505915,26.01724879
76999,-0.20531273,0,0.00000000,17,0.81731648,1,0,1,1,0.00000000,0.77998856,77.99885567,0.00032947,0.00002460,0.00030487,0,0,0,0,0,0,8,0,-15.51953697,-15.31422424,35.22496796,37.38466263,0.11137450,0.10018370,16.22006416
77000,0.17947388,1,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,0.00032947,0.00002460,0.00030487,0,0,0,0,0,0,8,0,-79.16864014,-79.34811401,1.30909324,1.31073630,0.00492507,0.00441770,79.59531403
77099,1.58247566,1,0.00000000,2,0.18126925,1,0,1,0,0.22066130,0.24164633,24.16463292,0.00032947,0.00002460,0.00030487,0,0,0,0,0,0,8,0,-29.98995972,-31.57243538,28.09218025,27.92265892,0.08081753,0.08828232,30.99647077
77100,6.13019371,1,0.51627421,1,0.09516258,1,0,0,0,nan,nan,nan,0.00032947,0.00002460,0.00030487,0,0,0,0,0,0,8,0,-25.54317665,-31.67337036,34.17078400,34.41117477,0.11442667,0.12444679,27.29168193
77199,0.12069511,1,0.00000000,28,0.93918994,1,0,1,1,0.01867850,0.70703770,70.70376976,0.00399927,0.00021114,0.00378814,0,0,0,0,0,0,7,0,-21.93690300,-22.05759811,29.97715187,30.35542870,0.06343111,0.05398392,21.89319166
77200,-1.35357666,0,0.00000000,15,0.77686984,1,0,0,0,nan,nan,nan,0.00399927,0.00021114,0.00378814,0,0,0,0,0,0,7,0,-18.78908157,-17.43550491,38.41105270,38.20107651,0.08381317,0.09996029,18.91653442
77299,0.02404213,1,0.00000000,42,0.98500442,1,0,1,1,0.00000000,0.87676712,87.67671223,0.00319942,0.00020902,0.00299039,0,0,0,0,0,0,6,0,-16.68536186,-16.70940399,34.50421524,35.10675812,0.07305481,0.07340971,17.22727203
77300,-1.12689209,0,0.00000000,13,0.72746821,1,0,0,0,nan,nan,nan,0.00319942,0.00020902,0.00299039,0,0,0,0,0,0,6,0,-18.49071503,-17.36382294,38.98575211,38.77216339,0.22699611,0.20165342,21.44461679
77399,-0.47201157,0,0.00000000,41,0.98342732,1,0,1,1,0.00000000,0.86649992,86.64999231,0.00255953,0.00020693,0.00235260,0,0,0,0,0,0,5,0,-19.48576736,-19.01375580,34.30207825,35.27246094,0.11836110,0.09788181,26.47740793
77400,0.41102409,1,0.00000000,12,0.69880579,1,0,0,0,nan,nan,nan,0.00255953,0.00020693,0.00235260,0,0,0,0,0,0,5,0,-18.35746956,-18.76849365,34.52355576,36.33518600,0.06905373,0.07074329,19.49376392
77499,1.10079288,1,0.00000000,39,0.97975809,1,0,1,1,0.00054272,0.91378427,91.37842750,0.00215617,0.00021029,0.00194588,0,0,0,0,0,0,4,0,-14.47222328,-15.57301617,33.26957703,34.33471298,0.11155917,0.09751372,14.59192657
77500,0.02952385,1,0.00000000,77,0.99954717,1,0,0,0,nan,nan,nan,0.00215617,0.00021029,0.00194588,0,0,0,0,0,0,4,0,-16.52749634,-16.55702019,33.60662460,35.22092438,0.08501923,0.08128350,16.77499886
