step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
25200,6109,0,0,2,0.93279801,nan,1.11143441,0.04098200,nan,0.00000000,0.00000000,0,0,0,0,0
25300,4668,0,0,2,0.21405179,nan,0.61939386,0.09299185,nan,0.00000000,0.00000000,0,0,0,0,0
25400,4889,0,0,4,0.28465881,nan,0.22456381,0.14482632,nan,0.00000000,0.00000000,0,0,0,0,0
25500,5341,0,0,2,0.45817984,nan,0.62228891,0.03764920,nan,0.00000000,0.00000000,0,0,0,0,0
25600,4593,0,0,7,0.62280003,nan,0.64577226,0.17686610,nan,0.00000000,0.00000000,0,0,0,0,0
25700,4910,0,0,11,0.14908517,nan,0.10716672,0.09280739,nan,0.00000000,0.00000000,0,0,0,0,0
25800,8120,0,0,1,0.42026343,nan,0.42026343,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
25900,4065,0,0,3,0.53927156,nan,0.18428516,0.09498792,nan,0.00000000,0.00000000,0,0,0,0,0
26000,73,0,0,2,0.42887272,nan,0.25248919,0.04046516,nan,0.00000000,0.00000000,0,0,0,0,0
26100,2159,0,0,3,0.31022426,nan,0.39951735,0.06667289,nan,0.00000000,0.00000000,0,0,0,0,0
26200,6105,0,0,12,0.19976815,nan,0.44423140,0.24056681,nan,0.00000000,0.00000000,0,0,0,0,0
26300,1294,0,0,1,1.24343981,nan,1.24343981,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26400,46,0,0,2,0.42347593,nan,0.11973841,0.06968217,nan,0.00000000,0.00000000,0,0,0,0,0
26500,4908,0,0,8,0.43488650,nan,0.22453412,0.08339845,nan,0.00000000,0.00000000,0,0,0,0,0
26600,4878,0,0,11,0.38878097,nan,0.44556274,0.27663367,nan,0.00000000,0.00000000,0,0,0,0,0
26700,4049,0,0,2,0.36807265,nan,0.37434989,0.00144010,nan,0.00000000,0.00000000,0,0,0,0,0
26800,3,0,0,3,1.40547666,nan,0.34739987,0.24289280,nan,0.00000000,0.00000000,0,0,0,0,0
26900,4372,0,0,3,0.74309554,nan,0.76817680,0.06811232,nan,0.00000000,5.00000000,0,0,0,0,1
27000,411,0,0,1,0.56939724,nan,0.56939724,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
27100,262,0,0,2,0.36612016,nan,1.16543576,0.18337557,nan,0.00000000,5.00000000,0,0,0,0,1
27200,228,0,0,1,0.51075926,nan,0.51075926,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
27300,5969,0,0,3,0.52428930,nan,0.88568867,0.15447017,nan,0.00000000,5.00000000,0,0,0,0,1
27400,5117,0,0,8,0.18469942,nan,0.17020888,0.03265816,nan,0.00000000,5.00000000,0,0,0,0,1
27500,6045,0,0,8,0.44859666,nan,0.40216593,0.12989532,nan,0.00000000,5.00000000,0,0,0,0,1
27600,8089,0,0,4,0.28601732,nan,0.35705110,0.11253777,nan,0.00000000,5.00000000,0,0,0,0,1
27700,1557,0,0,4,0.34070960,nan,0.85277011,0.14557827,nan,0.00000000,5.00000000,0,0,0,0,1
27800,4277,0,0,1,1.72062218,nan,1.72062218,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
27900,5441,0,0,2,0.96541191,nan,0.88319280,0.01886236,nan,0.00000000,5.00000000,0,0,0,0,1
28000,483,0,0,4,0.16408291,nan,0.47350734,0.08012928,nan,0.00000000,5.00000000,0,0,0,0,1
28100,6710,0,0,1,0.31415966,nan,0.31415966,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
28200,423,0,0,1,0.41105266,nan,0.41105266,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
28300,1801,0,0,3,0.98148706,nan,0.78736590,0.14241127,nan,0.00000000,5.00000000,0,0,0,0,1
28400,5903,0,0,6,0.10055666,nan,0.42702405,0.15859192,nan,0.00000000,5.00000000,0,0,0,0,1
28500,7371,0,0,2,1.04018701,nan,0.73418786,0.07020102,nan,0.00000000,10.00000000,0,0,0,0,1
28600,6129,0,0,12,0.19682851,nan,1.04465359,0.58230712,nan,0.00000000,10.00000000,0,0,0,0,1
28700,1045,0,0,6,0.68127027,nan,0.31387740,0.14101195,nan,0.00000000,10.00000000,0,0,0,0,1
28800,1141,0,0,1,3.08374235,nan,3.08374235,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,1
28900,6137,0,0,12,0.22918354,nan,0.43885985,0.18376839,nan,0.00000000,15.00000000,0,0,0,0,1
29000,2279,0,0,1,0.34829708,nan,0.34829708,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29100,1617,0,0,1,0.21815519,nan,0.21815519,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29200,3139,0,0,1,0.07909532,nan,0.07909532,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29300,5916,0,0,2,0.41979733,nan,0.26030049,0.03659108,nan,0.00000000,0.00000000,0,0,0,0,0
29400,6254,0,0,2,0.12170784,nan,0.76615787,0.14784698,nan,0.00000000,0.00000000,0,0,0,0,0
29500,7921,0,0,5,0.18151603,nan,0.08426153,0.08222037,nan,0.00000000,0.00000000,0,0,0,0,0
29600,5123,0,0,1,1.12113527,nan,1.12113527,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
29700,1108,0,0,3,1.28887960,nan,0.82531896,0.27670985,nan,0.00000000,0.00000000,0,0,0,0,0
29800,4797,0,0,2,0.43212815,nan,0.30015008,0.03027785,nan,0.00000000,0.00000000,0,0,0,0,0
29900,4908,0,0,7,0.10739341,nan,0.16632335,0.05141159,nan,0.00000000,0.00000000,0,0,0,0,0
30000,874,0,0,1,0.29048781,nan,0.29048781,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30100,4878,0,0,5,0.20921561,nan,0.68742251,0.18902062,nan,0.00000000,0.00000000,0,0,0,0,0
30200,4969,0,0,1,0.64083813,nan,0.64083813,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30300,4924,0,0,9,0.02903223,nan,0.14613133,0.07319483,nan,0.00000000,0.00000000,0,0,0,0,0
30400,5053,0,0,8,0.01572812,nan,0.06940968,0.06463591,nan,0.00000000,0.00000000,0,0,0,0,0
30500,4881,0,0,3,0.97335338,nan,0.88079087,0.07612760,nan,0.00000000,0.00000000,0,0,0,0,0
30600,5263,0,0,1,2.18981810,nan,2.18981810,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30700,5845,0,0,1,0.72125244,nan,0.72125244,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
30800,7701,0,0,3,0.52396130,nan,0.47520192,0.10206122,nan,0.00000000,0.00000000,0,0,0,0,0
30900,8012,0,0,2,0.40225786,nan,1.41009862,0.23121453,nan,0.00000000,0.00000000,0,0,0,0,0
31000,359,0,0,1,0.37991474,nan,0.37991474,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31100,5135,0,0,1,0.46329725,nan,0.46329725,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31200,5055,0,0,5,0.28158519,nan,0.35634026,0.11747783,nan,0.00000000,0.00000000,0,0,0,0,0
31300,5041,0,0,5,0.15464773,nan,0.27016928,0.09289293,nan,0.00000000,0.00000000,0,0,0,0,0
31400,6639,0,0,1,1.65682443,nan,1.65682443,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
31500,3317,0,0,2,0.08272326,nan,0.39904920,0.07257015,nan,0.00000000,0.00000000,0,0,0,0,0
31600,3281,0,0,10,0.05442494,nan,0.13147551,0.22733530,nan,0.00000000,0.00000000,0,0,0,0,0
31700,7921,0,0,13,0.35771733,nan,0.10856525,0.11930822,nan,0.00000000,0.00000000,0,0,0,0,0
31800,5941,0,0,3,0.26985060,nan,0.79080383,0.17893392,nan,0.00000000,0.00000000,0,0,0,0,0
31900,5685,0,0,5,0.42426145,nan,0.65073797,0.10354772,nan,0.00000000,5.00000000,0,0,0,0,2
32000,1123,0,0,1,0.68919617,nan,0.68919617,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32100,1025,0,0,1,0.38149969,nan,0.38149969,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32200,5853,0,0,1,0.12041211,nan,0.12041211,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32300,8157,0,0,1,1.31134573,nan,1.31134573,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32400,3833,0,0,1,0.38006926,nan,0.38006926,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32500,8110,0,0,1,0.28877719,nan,0.28877719,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
32600,4398,0,0,2,0.07641288,nan,0.20660959,0.02986917,nan,0.00000000,0.00000000,0,0,0,0,1
32700,3852,0,0,1,0.98213419,nan,0.98213419,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
32800,4547,0,0,1,1.61624781,nan,1.61624781,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,2
32900,3825,0,0,1,0.11016669,nan,0.11016669,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33000,614,0,0,1,0.76295735,nan,0.76295735,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33100,3793,0,0,3,0.09944624,nan,0.15262001,0.02336180,nan,0.00000000,0.00000000,0,0,0,0,0
33200,7769,0,0,1,0.35295023,nan,0.35295023,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33300,6677,0,0,1,0.88974710,nan,0.88974710,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33400,180,0,0,1,1.58218902,nan,1.58218902,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33500,4367,0,0,3,0.30327242,nan,0.47707502,0.19344788,nan,0.00000000,0.00000000,0,0,0,0,0
33600,6988,0,0,2,0.24880508,nan,0.61934212,0.08500703,nan,0.00000000,0.00000000,0,0,0,0,0
33700,7889,0,0,6,0.12428865,nan,0.07613393,0.01610011,nan,0.00000000,0.00000000,0,0,0,0,0
33800,3219,0,0,1,1.08796874,nan,1.08796874,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
33900,6254,0,0,1,0.06387451,nan,0.06387451,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
34000,5661,0,0,6,0.54845200,nan,0.08363734,0.10895433,nan,0.00000000,0.00000000,0,0,0,0,1
34100,4910,0,0,14,0.03747221,nan,0.06614832,0.03631393,nan,0.00000000,0.00000000,0,0,0,0,1
34200,4894,0,0,2,0.35564405,nan,0.33593363,0.00452188,nan,0.00000000,4.71359744,0,0,0,0,1
34300,7697,0,0,3,0.54189691,nan,0.50007257,0.06115220,nan,0.00000000,14.71359744,0,0,0,0,2
34400,4585,0,0,1,0.05329998,nan,0.05329998,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
34500,5809,0,0,1,0.29284175,nan,0.29284175,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
34600,7665,0,0,2,0.86118196,nan,0.97100886,0.02519602,nan,0.00000000,0.00000000,0,0,0,0,1
34700,4399,0,0,2,0.09404595,nan,0.10655972,0.00287085,nan,0.00000000,0.00000000,0,0,0,0,1
34800,7793,0,0,1,0.84597273,nan,0.84597273,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
34900,1525,0,0,1,0.68222636,nan,0.68222636,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
35000,4885,0,0,1,0.44185772,nan,0.44185772,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35100,7991,0,0,1,0.49411177,nan,0.49411177,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35200,4396,0,0,3,0.24087222,nan,0.06347879,0.05295958,nan,0.00000000,0.00000000,0,0,0,0,0
35300,270,0,0,1,0.28292263,nan,0.28292263,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
35400,1981,0,0,1,0.62381375,nan,0.62381375,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
35500,2060,0,0,2,0.21395656,nan,0.71974547,0.11603593,nan,0.00000000,0.00000000,0,0,0,0,1
35600,8049,0,0,1,0.53332983,nan,0.53332983,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
35700,7761,0,0,1,0.36533982,nan,0.36533982,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35800,6897,0,0,1,0.89849783,nan,0.89849783,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
35900,7249,0,0,3,0.48659649,nan,0.76406733,0.14799682,nan,0.00000000,0.00000000,0,0,0,0,1
36000,1567,0,0,1,0.28434677,nan,0.28434677,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
36100,7825,0,0,2,0.73294579,nan,0.91439332,0.04162692,nan,0.00000000,0.00000000,0,0,0,0,1
36200,4519,0,0,1,0.66023510,nan,0.66023510,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
36300,5841,0,0,5,1.03943651,nan,0.46511607,0.15645111,nan,0.00000000,5.00000000,0,0,0,0,3
36400,6572,0,0,2,0.06200942,nan,0.09080756,0.00660675,nan,0.00000000,12.61834046,0,0,0,0,3
36500,7261,0,0,1,0.93710455,nan,0.93710455,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
36600,5873,0,0,2,0.09907243,nan,0.54113964,0.10141717,nan,0.00000000,0.00000000,0,0,0,0,0
36700,5041,0,0,3,0.07958448,nan,0.14718162,0.01667095,nan,0.00000000,0.00000000,0,0,0,0,0
36800,5922,0,0,1,0.85906464,nan,0.85906464,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
36900,5939,0,0,3,0.63653672,nan,0.46307772,0.04410473,nan,0.00000000,0.00000000,0,0,0,0,2
37000,279,0,0,1,0.45541123,nan,0.45541123,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
37100,8113,0,0,1,0.55919844,nan,0.55919844,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
37200,7729,0,0,1,0.21121907,nan,0.21121907,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
37300,4593,0,0,1,0.09600945,nan,0.09600945,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
37400,7185,0,0,1,1.58495399,nan,1.58495399,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
37500,7931,0,0,1,1.94626565,nan,1.94626565,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
37600,481,0,0,1,0.38186430,nan,0.38186430,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
37700,1201,0,0,2,0.43025418,nan,0.18501046,0.05626277,nan,0.00000000,0.00000000,0,0,0,0,1
37800,5194,0,0,1,1.56775433,nan,1.56775433,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
37900,4977,0,0,1,0.77018634,nan,0.77018634,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
38000,4358,0,0,1,0.40367347,nan,0.40367347,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
38100,4893,0,0,2,0.02251178,nan,0.02459019,0.00047682,nan,0.00000000,10.00000000,0,0,0,0,2
38200,7249,0,0,1,0.34224853,nan,0.34224853,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
38300,3529,0,0,2,0.76714330,nan,0.30597501,0.10579926,nan,0.00000000,10.00000000,0,0,0,0,2
38400,7793,0,0,3,0.42493021,nan,0.31550109,0.02831387,nan,0.00000000,10.00000000,0,0,0,0,2
38500,3161,0,0,1,0.60094986,nan,0.60094986,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,2
38600,4881,0,0,1,0.46176559,nan,0.46176559,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
38700,1285,0,0,1,1.30903790,nan,1.30903790,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
38800,1929,0,0,1,0.49383554,nan,0.49383554,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
38900,5004,0,0,3,0.29371648,nan,0.57339386,0.07419702,nan,0.00000000,0.00000000,0,0,0,0,1
39000,1367,0,0,1,0.77214279,nan,0.77214279,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
39100,4398,1,0,1,0.00799070,1.17346149,0.00609818,0.00100000,1.99212946,-1.00787054,3.99212946,0,1,0,0,1
39200,8137,0,0,1,0.04598031,nan,0.04598031,0.00000000,nan,0.00000000,13.99212946,0,0,0,0,2
39300,4396,0,0,3,0.07511967,nan,0.02899315,0.01159889,nan,0.00000000,0.00000000,0,0,0,0,2
39400,7950,0,0,1,0.06110035,nan,0.06110035,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
39500,7708,0,0,1,0.04163592,nan,0.04163592,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
39600,4412,0,0,1,0.16619336,nan,0.16619336,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
39700,5693,0,0,2,0.64711822,nan,0.54366062,0.02373480,nan,0.00000000,0.00000000,0,0,0,0,2
39800,3503,0,0,1,1.06006214,nan,1.06006214,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
39900,7896,0,0,1,0.36027600,nan,0.36027600,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
40000,1041,0,0,1,0.43808897,nan,0.43808897,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
40100,1157,0,0,1,1.36555305,nan,1.36555305,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
40200,268,0,0,3,0.11290611,nan,0.17457562,0.24746005,nan,0.00000000,5.00000000,0,0,0,0,1
40300,7956,0,0,1,0.60559016,nan,0.60559016,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
40400,7724,0,0,1,0.63828171,nan,0.63828171,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
40500,2292,0,0,1,0.29553395,nan,0.29553395,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
40600,5533,0,0,1,0.40822675,nan,0.40822675,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
40700,7889,0,0,5,0.07514565,nan,0.06224381,0.01375347,nan,0.00000000,0.00000000,0,0,0,0,1
40800,6188,0,0,1,0.46244015,nan,0.46244015,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,3
40900,4535,0,0,1,0.37218922,nan,0.37218922,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
41000,4892,0,0,1,0.04152707,nan,0.04152707,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
41100,4395,0,0,1,0.34470372,nan,0.34470372,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
41200,8142,0,0,1,2.25432667,nan,2.25432667,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
41300,4398,0,0,2,0.08669476,nan,0.32482712,0.05463131,nan,0.00000000,0.00000000,0,0,0,0,1
41400,6065,0,0,4,0.05127623,nan,0.10173168,0.06283254,nan,0.00000000,0.00000000,0,0,0,0,1
41500,8138,0,0,1,0.48711276,nan,0.48711276,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
41600,5386,0,0,1,1.06381870,nan,1.06381870,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
41700,4396,0,0,5,0.14643014,nan,0.05646625,0.07517160,nan,0.00000000,10.00000000,0,0,0,0,3
41800,6748,0,0,1,0.22648244,nan,0.22648244,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,4
41900,7693,0,0,1,0.12909780,nan,0.12909780,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
42000,35,0,0,1,0.49734323,nan,0.49734323,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
42100,7950,0,0,3,0.05185590,nan,0.08834651,0.01073011,nan,0.00000000,0.00000000,0,0,0,0,0
42200,6669,0,0,1,1.55303793,nan,1.55303793,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
42300,5941,0,0,4,0.03722065,nan,0.18533580,0.05165341,nan,0.00000000,10.00000000,0,0,0,0,2
42400,5725,0,0,1,0.04132570,nan,0.04132570,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
42500,5547,0,0,1,0.58384982,nan,0.58384982,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
42600,5909,0,0,1,0.34871480,nan,0.34871480,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
42700,6285,0,0,1,2.26772850,nan,2.26772850,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
42800,7633,0,0,1,0.40567271,nan,0.40567271,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
42900,7421,0,0,1,0.08769992,nan,0.08769992,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43000,11,0,0,1,0.55812039,nan,0.55812039,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43100,5617,0,0,4,0.13119285,nan,0.10796933,0.07880200,nan,0.00000000,0.00000000,0,0,0,0,0
43200,4493,0,0,2,0.19804982,nan,0.13420183,0.01464773,nan,0.00000000,0.00000000,0,0,0,0,0
43300,5261,0,0,1,1.13169638,nan,1.13169638,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43400,5041,0,0,6,0.17636245,nan,0.22559470,0.05480149,nan,0.00000000,0.00000000,0,0,0,0,0
43500,3213,0,0,1,0.79086986,nan,0.79086986,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43600,6541,0,0,1,0.27840051,nan,0.27840051,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43700,5899,0,0,1,0.42165102,nan,0.42165102,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
43800,7923,0,0,1,0.36135525,nan,0.36135525,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
43900,5513,0,0,2,0.34570465,nan,0.49355192,0.03391849,nan,0.00000000,0.00000000,0,0,0,0,3
44000,1027,0,0,1,0.12215585,nan,0.12215585,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,4
44100,6115,0,0,1,1.13472413,nan,1.13472413,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
44200,4172,0,0,1,0.10008477,nan,0.10008477,0.00000000,nan,0.00000000,7.19375808,0,0,0,0,3
44300,4893,0,0,1,0.12874948,nan,0.12874948,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
44400,1945,0,0,1,0.71412663,nan,0.71412663,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,3
44500,7881,0,0,1,0.07073361,nan,0.07073361,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
44600,5361,0,0,2,0.41210930,nan,0.17380115,0.05467164,nan,0.00000000,0.00000000,0,0,0,0,1
44700,7837,0,0,3,0.01822954,nan,0.01420814,0.01090569,nan,0.00000000,15.00000000,0,0,0,0,2
44800,8145,0,0,2,0.08005166,nan,0.07406243,0.00137402,nan,0.00000000,0.00000000,0,0,0,0,1
44900,1190,0,0,1,0.88622101,nan,0.88622101,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
45000,1123,0,0,1,0.40169227,nan,0.40169227,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
45100,4569,0,0,2,0.27585231,nan,0.50635933,0.05288194,nan,0.00000000,0.00000000,0,0,0,0,0
45200,4921,0,0,1,0.09654318,nan,0.09654318,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,3
45300,5817,0,0,1,0.51822953,nan,0.51822953,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
45400,6540,0,0,1,0.35406678,nan,0.35406678,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
45500,4797,0,0,1,0.43791562,nan,0.43791562,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,5
45600,5371,0,0,1,1.61035918,nan,1.61035918,0.00000000,nan,0.00000000,1.90373650,0,0,0,0,5
45700,3304,0,0,2,0.47876862,nan,1.05202852,0.13151484,nan,0.00000000,11.90373650,0,0,0,0,6
45800,289,0,0,1,0.59626329,nan,0.59626329,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
45900,7373,0,0,1,0.06070076,nan,0.06070076,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
46000,1027,0,0,1,0.04849158,nan,0.04849158,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
46100,6049,0,0,1,0.94477590,nan,0.94477590,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
46200,3829,0,0,1,0.04463828,nan,0.04463828,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
46300,6157,0,0,1,1.16485094,nan,1.16485094,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
46400,4110,0,0,1,0.28752370,nan,0.28752370,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
46500,3297,1,1,1,0.00199969,0.00000000,0.00199969,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
46600,4529,0,0,2,0.12898099,nan,0.28929383,0.03677829,nan,0.00000000,0.00000000,0,0,0,0,2
46700,5657,0,0,1,1.24651174,nan,1.24651174,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,5
46800,2204,0,0,1,0.36037035,nan,0.36037035,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
46900,5113,0,0,2,0.04436905,nan,0.09274630,0.01109850,nan,0.00000000,10.00000000,0,0,0,0,4
47000,1251,0,0,1,0.39850183,nan,0.39850183,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
47100,6129,0,0,2,0.27517401,nan,0.15042487,0.02861941,nan,0.00000000,0.00000000,0,0,0,0,0
47200,6045,0,0,1,0.02278359,nan,0.02278359,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,2
47300,5873,0,0,2,0.04385061,nan,0.12252485,0.01804911,nan,0.00000000,5.00000000,0,0,0,0,3
47400,4513,0,0,2,0.19903857,nan,0.20190232,0.00065699,nan,0.00000000,0.00000000,0,0,0,0,0
47500,8185,0,0,2,0.03321902,nan,0.10997331,0.01760864,nan,0.00000000,10.00000000,0,0,0,0,5
47600,4913,0,0,1,0.87693891,nan,0.87693891,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
47700,4341,0,0,1,0.28544283,nan,0.28544283,0.00000000,nan,0.00000000,3.85546240,0,0,0,0,2
47800,4909,0,0,5,0.11562054,nan,0.09631782,0.03734242,nan,0.00000000,3.85546240,0,0,0,0,4
47900,8073,0,0,1,0.06094941,nan,0.06094941,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
48000,99,0,0,1,0.33407268,nan,0.33407268,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,4
48100,6067,0,0,1,0.17742431,nan,0.17742431,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,5
48200,3793,0,0,2,0.14421539,nan,0.06492360,0.01819079,nan,0.00000000,0.00000000,0,0,0,0,0
48300,5361,0,0,3,0.09640505,nan,0.08487770,0.01315083,nan,0.00000000,0.00000000,0,0,0,0,1
48400,5105,0,0,2,0.05503109,nan,0.16034985,0.02416178,nan,0.00000000,10.00000000,0,0,0,0,3
48500,3311,0,0,1,0.56635318,nan,0.56635318,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,5
48600,7897,0,0,1,0.03024610,nan,0.03024610,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
48700,2540,0,0,1,0.74297113,nan,0.74297113,0.00000000,nan,0.00000000,9.67909585,0,0,0,0,5
48800,4453,0,0,1,0.36266226,nan,0.36266226,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
48900,3229,0,0,1,0.30368992,nan,0.30368992,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
49000,227,0,0,1,0.15639375,nan,0.15639375,0.00000000,nan,0.00000000,2.23368393,0,0,0,0,4
