step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
26900,273,0,0,30,0.47601571,0.83809732,0.77307089,nan,0.00000000,0.00000000,0,0,0,0,0
27000,25,0,0,12,0.29656736,1.20235718,0.59570516,nan,0.00000000,0.00000000,0,0,0,0,0
27100,16,0,0,42,0.14854434,0.73114937,0.89534992,nan,0.00000000,0.00000000,0,0,0,0,0
27200,14,0,0,84,0.04228323,0.16823240,0.15059994,nan,0.00000000,0.00000000,0,0,0,0,0
27300,373,0,0,45,0.07521159,0.33043671,0.21506279,nan,0.00000000,0.00000000,0,0,0,0,0
27400,319,0,0,106,0.18677893,0.14276769,0.16607516,nan,0.00000000,0.00000000,0,0,0,0,0
27500,377,0,0,101,0.18248606,0.17628112,0.19236521,nan,0.00000000,0.00000000,0,0,0,0,0
27600,505,0,0,44,0.04706328,0.44881316,0.56036238,nan,0.00000000,0.00000000,0,0,0,0,0
27700,97,0,0,52,0.12315851,0.32819842,0.30880886,nan,0.00000000,0.00000000,0,0,0,0,0
27800,267,0,0,19,0.35440249,0.54339436,0.17634217,nan,0.00000000,0.00000000,0,0,0,0,0
27900,340,0,0,13,0.52693830,0.51063404,0.21000091,nan,0.00000000,0.00000000,0,0,0,0,0
28000,30,0,0,46,0.09722167,0.28908697,0.20130161,nan,0.00000000,0.00000000,0,0,0,0,0
28100,419,0,0,25,0.75477267,0.64107162,0.29171798,nan,0.00000000,0.00000000,0,0,0,0,0
28200,26,0,0,50,0.30597630,0.33514974,0.27782145,nan,0.00000000,0.00000000,0,0,0,0,0
28300,112,0,0,27,0.47992861,0.72661152,0.47049482,nan,0.00000000,0.00000000,0,0,0,0,0
28400,368,0,0,99,0.09230355,0.14993986,0.19213573,nan,0.00000000,0.00000000,0,0,0,0,0
28500,460,0,0,49,0.28328490,0.29745863,0.22957049,nan,0.00000000,0.00000000,0,0,0,0,0
28600,383,0,0,72,0.12943632,0.25445248,0.34719955,nan,0.00000000,0.00000000,0,0,0,0,0
28700,65,0,0,77,0.24793482,0.18971094,0.18518430,nan,0.00000000,0.00000000,0,0,0,0,0
28800,71,0,0,7,0.77259567,1.02331237,0.24155889,nan,0.00000000,0.00000000,0,0,0,0,0
28900,383,0,0,76,0.10269690,0.24307374,0.31528621,nan,0.00000000,0.00000000,0,0,0,0,0
29000,142,0,0,184,0.20480842,0.13357894,0.14549821,nan,0.00000000,0.00000000,0,0,0,0,0
29100,101,0,0,30,0.16189282,0.45819827,0.26717424,nan,0.00000000,0.00000000,0,0,0,0,0
29200,196,0,0,235,0.03865971,0.18887819,0.16755340,nan,0.00000000,0.00000000,0,0,0,0,0
29300,369,0,0,166,0.13794610,0.16350938,0.19713014,nan,0.00000000,0.00000000,0,0,0,0,0
29400,390,0,0,65,0.10466561,0.24517712,0.24171899,nan,0.00000000,0.00000000,0,0,0,0,0
29500,495,0,0,118,0.16701011,0.08908215,0.10704680,nan,0.00000000,0.00000000,0,0,0,0,0
29600,320,0,0,72,0.30879749,0.22199057,0.26893368,nan,0.00000000,0.00000000,0,0,0,0,0
29700,69,0,0,97,0.67736941,0.24777579,0.32999264,nan,0.00000000,0.00000000,0,0,0,0,0
29800,299,0,0,20,0.13948858,0.67565754,0.35979616,nan,0.00000000,0.00000000,0,0,0,0,0
29900,306,0,0,241,0.05454104,0.11512172,0.10960752,nan,0.00000000,0.00000000,0,0,0,0,0
30000,54,0,0,5,0.28763725,1.75276375,0.47397130,nan,0.00000000,0.00000000,0,0,0,0,0
30100,304,0,0,171,0.11189679,0.15544011,0.13401751,nan,0.00000000,0.00000000,0,0,0,0,0
30200,310,0,0,19,0.22822939,0.98592918,0.61406124,nan,0.00000000,0.00000000,0,0,0,0,0
30300,307,0,0,164,0.14789339,0.14369899,0.11155336,nan,0.00000000,0.00000000,0,0,0,0,0
30400,315,0,0,262,0.00917036,0.12246751,0.13920290,nan,0.00000000,0.00000000,0,0,0,0,0
30500,305,0,0,192,0.36861197,0.20211634,0.18459283,nan,0.00000000,0.00000000,0,0,0,0,0
30600,328,0,0,5,1.65999745,0.56841694,0.45631630,nan,0.00000000,0.00000000,0,0,0,0,0
30700,365,0,0,55,0.12072245,0.25203798,0.23809899,nan,0.00000000,0.00000000,0,0,0,0,0
30800,481,0,0,70,0.31748472,0.19777182,0.21764605,nan,0.00000000,0.00000000,0,0,0,0,0
30900,500,0,0,54,0.14223105,0.40031458,0.26357690,nan,0.00000000,0.00000000,0,0,0,0,0
31000,22,0,0,13,0.46696188,0.69594816,0.22005884,nan,0.00000000,0.00000000,0,0,0,0,0
31100,320,0,0,77,0.29526788,0.20837211,0.24240847,nan,0.00000000,0.00000000,0,0,0,0,0
31200,315,0,0,276,0.13930069,0.12447818,0.12315492,nan,0.00000000,0.00000000,0,0,0,0,0
31300,315,0,0,278,0.30104898,0.13017618,0.12418155,nan,0.00000000,0.00000000,0,0,0,0,0
31400,414,0,0,115,0.07910968,0.07802477,0.09433217,nan,0.00000000,0.00000000,0,0,0,0,0
31500,207,0,0,198,0.03145762,0.11937113,0.13532135,nan,0.00000000,0.00000000,0,0,0,0,0
31600,205,0,0,183,0.10846777,0.14867213,0.16099876,nan,0.00000000,0.00000000,0,0,0,0,0
31700,495,0,0,149,0.31677724,0.09101463,0.09682301,nan,0.00000000,0.00000000,0,0,0,0,0
31800,371,0,0,82,0.06969523,0.21691180,0.24005425,nan,0.00000000,0.00000000,0,0,0,0,0
31900,355,0,0,29,0.14750383,0.52935302,0.36845283,nan,0.00000000,0.00000000,0,0,0,0,0
32000,70,0,0,15,0.63232951,0.77518582,0.20785271,nan,0.00000000,0.00000000,0,0,0,0,0
32100,64,0,0,109,0.09196969,0.23843339,0.17394122,nan,0.00000000,0.00000000,0,0,0,0,0
32200,365,0,0,65,0.16555658,0.17995382,0.20646158,nan,0.00000000,0.00000000,0,0,0,0,0
32300,509,0,0,130,0.03675462,0.08399695,0.11012185,nan,0.00000000,0.00000000,0,0,0,0,0
32400,239,0,0,66,0.08314136,0.17432108,0.20316335,nan,0.00000000,0.00000000,0,0,0,0,0
32500,506,0,0,69,0.03417949,0.15834099,0.20127311,nan,0.00000000,0.00000000,0,0,0,0,0
32600,274,0,0,149,0.06935880,0.14341427,0.10569685,nan,0.00000000,0.00000000,0,0,0,0,0
32700,240,0,0,38,0.25458182,0.37188247,0.23224566,nan,0.00000000,0.00000000,0,0,0,0,0
32800,284,0,0,24,0.40488431,0.44776201,0.26379851,nan,0.00000000,0.00000000,0,0,0,0,0
32900,239,0,0,71,0.05739043,0.15272175,0.18353882,nan,0.00000000,0.00000000,0,0,0,0,0
33000,38,0,0,5,0.89903896,0.63967690,0.10325048,nan,0.00000000,0.00000000,0,0,0,0,0
33100,237,0,0,95,0.13913733,0.16462726,0.17588153,nan,0.00000000,0.00000000,0,0,0,0,0
33200,485,0,0,96,0.10265398,0.12242977,0.10664707,nan,0.00000000,0.00000000,0,0,0,0,0
33300,417,0,0,41,0.42950363,0.40906690,0.39007169,nan,0.00000000,0.00000000,0,0,0,0,0
33400,11,0,0,47,0.35210237,0.35642254,0.26263484,nan,0.00000000,0.00000000,0,0,0,0,0
33500,272,0,0,91,0.08275822,0.18186004,0.21723336,nan,0.00000000,0.00000000,0,0,0,0,0
33600,436,0,0,53,0.19047332,0.38249678,0.34020104,nan,0.00000000,0.00000000,0,0,0,0,0
33700,493,0,0,181,0.13353307,0.09398809,0.07378650,nan,0.00000000,0.00000000,0,0,0,0,0
33800,201,0,0,25,0.09307494,0.44761683,0.24128561,nan,0.00000000,0.00000000,0,0,0,0,0
33900,390,0,0,75,0.01906828,0.23540876,0.23803382,nan,0.00000000,0.00000000,0,0,0,0,0
34000,353,0,0,134,0.11223489,0.14685890,0.17993724,nan,0.00000000,0.00000000,0,0,0,0,0
34100,306,0,0,321,0.02868581,0.09030307,0.09187759,nan,0.00000000,0.00000000,0,0,0,0,0
34200,305,0,0,229,0.06910778,0.13588571,0.12062635,nan,0.00000000,0.00000000,0,0,0,0,0
34300,481,0,0,106,0.05242756,0.09897651,0.11095093,nan,0.00000000,0.00000000,0,0,0,0,0
34400,286,0,0,129,0.01796633,0.14274952,0.13667535,nan,0.00000000,0.00000000,0,0,0,0,0
34500,363,0,0,50,0.18771442,0.26558199,0.26224626,nan,0.00000000,0.00000000,0,0,0,0,0
34600,479,0,0,83,0.20018104,0.26433529,0.22713150,nan,0.00000000,0.00000000,0,0,0,0,0
34700,274,0,0,199,0.04933644,0.10065753,0.07694355,nan,0.00000000,0.00000000,0,0,0,0,0
34800,487,0,0,29,0.09065535,0.67284579,0.70708583,nan,0.00000000,0.00000000,0,0,0,0,0
34900,95,0,0,25,0.18571612,0.58707845,0.29442430,nan,0.00000000,0.00000000,0,0,0,0,0
35000,305,0,0,233,0.21149935,0.14854006,0.11906569,nan,0.00000000,0.00000000,0,0,0,0,0
35100,499,0,0,28,0.21405196,0.33411020,0.21912375,nan,0.00000000,0.00000000,0,0,0,0,0
35200,274,0,0,210,0.08978025,0.08834267,0.06738841,nan,0.00000000,0.00000000,0,0,0,0,0
35300,16,0,0,54,0.28258894,0.55158773,0.70456283,nan,0.00000000,0.00000000,0,0,0,0,0
35400,123,0,0,30,0.16173062,0.49373266,0.35800453,nan,0.00000000,0.00000000,0,0,0,0,0
35500,128,0,0,104,0.22741685,0.20508226,0.31612859,nan,0.00000000,0.00000000,0,0,0,0,0
35600,503,0,0,9,0.36644729,0.47931868,0.22617057,nan,0.00000000,0.00000000,0,0,0,0,0
35700,485,0,0,129,0.30311165,0.12961184,0.10157218,nan,0.00000000,0.00000000,0,0,0,0,0
35800,431,0,0,29,0.06477384,0.65309249,0.69253460,nan,0.00000000,0.00000000,0,0,0,0,0
35900,453,0,0,83,0.08521702,0.19528717,0.29766932,nan,0.00000000,0.00000000,0,0,0,0,0
36000,97,0,0,72,0.11104432,0.28457282,0.23538283,nan,0.00000000,0.00000000,0,0,0,0,0
36100,489,0,0,51,0.05365306,0.22500359,0.28008135,nan,0.00000000,0.00000000,0,0,0,0,0
36200,282,0,0,115,0.07197352,0.12222674,0.15917387,nan,0.00000000,0.00000000,0,0,0,0,0
36300,365,0,0,91,0.48748299,0.16645399,0.14359332,nan,0.00000000,0.00000000,0,0,0,0,0
36400,410,0,0,54,0.02375977,0.17727750,0.19960023,nan,0.00000000,0.00000000,0,0,0,0,0
36500,453,0,0,89,0.19739948,0.18068865,0.25898848,nan,0.00000000,0.00000000,0,0,0,0,0
36600,367,0,0,70,0.09926071,0.24377772,0.22371017,nan,0.00000000,0.00000000,0,0,0,0,0
36700,315,0,0,383,0.04462955,0.10702715,0.10054251,nan,0.00000000,0.00000000,0,0,0,0,0
36800,370,0,0,90,0.08275804,0.23770915,0.28865805,nan,0.00000000,0.00000000,0,0,0,0,0
36900,371,0,0,127,0.41407193,0.14783711,0.13599752,nan,0.00000000,0.00000000,0,0,0,0,0
37000,17,0,0,35,0.44348256,0.51645679,0.39772293,nan,0.00000000,0.00000000,0,0,0,0,0
37100,507,0,0,128,0.10387634,0.14298101,0.18555260,nan,0.00000000,0.00000000,0,0,0,0,0
37200,483,0,0,39,0.21513919,0.61952638,1.16330439,nan,0.00000000,0.00000000,0,0,0,0,0
37300,287,0,0,203,0.04543730,0.11624149,0.08435165,nan,0.00000000,0.00000000,0,0,0,0,0
37400,449,0,0,45,0.10448391,0.22538303,0.21380021,nan,0.00000000,0.00000000,0,0,0,0,0
37500,495,0,0,250,0.09703588,0.07788696,0.06054162,nan,0.00000000,0.00000000,0,0,0,0,0
37600,30,0,0,57,0.15596592,0.26342463,0.17040718,nan,0.00000000,0.00000000,0,0,0,0,0
37700,75,0,0,46,0.14107025,0.30790199,0.25657942,nan,0.00000000,0.00000000,0,0,0,0,0
37800,324,0,0,67,0.25572162,0.19177682,0.17218346,nan,0.00000000,0.00000000,0,0,0,0,0
37900,311,0,0,26,0.96131369,0.60088666,0.38137812,nan,0.00000000,0.00000000,0,0,0,0,0
38000,272,0,0,138,0.47613474,0.11703090,0.12682330,nan,0.00000000,0.00000000,0,0,0,0,0
38100,305,0,0,264,0.12053987,0.16041751,0.11447422,nan,0.00000000,0.00000000,0,0,0,0,0
38200,453,0,0,103,0.02071644,0.15465370,0.23443957,nan,0.00000000,0.00000000,0,0,0,0,0
38300,220,0,0,31,0.26729439,0.45008956,0.27754159,nan,0.00000000,0.00000000,0,0,0,0,0
38400,487,0,0,46,0.06450395,0.33154428,0.54190729,nan,0.00000000,0.00000000,0,0,0,0,0
38500,197,0,0,191,0.07125558,0.14790585,0.13806783,nan,0.00000000,0.00000000,0,0,0,0,0
38600,305,0,0,271,0.08288696,0.14208567,0.10694939,nan,0.00000000,0.00000000,0,0,0,0,0
38700,80,0,0,35,0.85204047,0.70113531,0.36627074,nan,0.00000000,0.00000000,0,0,0,0,0
38800,120,0,0,24,0.24608164,0.51824340,0.26499230,nan,0.00000000,0.00000000,0,0,0,0,0
38900,312,0,0,41,0.03253166,0.35431611,0.39631423,nan,0.00000000,0.00000000,0,0,0,0,0
39000,85,0,0,16,0.16426617,0.75602192,0.42836330,nan,0.00000000,0.00000000,0,0,0,0,0
39100,274,0,0,272,0.00767247,0.08474196,0.07868745,nan,0.00000000,0.00000000,0,0,0,0,0
39200,508,0,0,79,0.05122826,0.15982361,0.20509534,nan,0.00000000,0.00000000,0,0,0,0,0
39300,274,0,0,289,0.03440080,0.05845298,0.06138126,nan,0.00000000,0.00000000,0,0,0,0,0
39400,496,0,0,189,0.05384343,0.11206613,0.11019228,nan,0.00000000,0.00000000,0,0,0,0,0
39500,481,0,0,187,0.01287368,0.05554461,0.05540723,nan,0.00000000,0.00000000,0,0,0,0,0
39600,275,0,0,138,0.16659662,0.10480342,0.08627559,nan,0.00000000,0.00000000,0,0,0,0,0
39700,355,0,0,61,0.29067278,0.27208737,0.27069159,nan,0.00000000,0.00000000,0,0,0,0,0
39800,218,0,0,31,0.09678352,0.36711316,0.20763764,nan,0.00000000,0.00000000,0,0,0,0,0
39900,493,0,0,330,0.02764169,0.07776521,0.10691449,nan,0.00000000,0.00000000,0,0,0,0,0
40000,65,0,0,107,0.20326004,0.18347797,0.12713401,nan,0.00000000,0.00000000,0,0,0,0,0
40100,72,0,0,34,0.38238583,0.47424324,0.29595760,nan,0.00000000,0.00000000,0,0,0,0,0
40200,16,0,0,68,0.06307832,0.37831255,0.52901315,nan,0.00000000,0.00000000,0,0,0,0,0
40300,497,0,0,146,0.04163778,0.18109515,0.27853586,nan,0.00000000,0.00000000,0,0,0,0,0
40400,482,0,0,44,0.10494992,0.37290197,0.45626127,nan,0.00000000,0.00000000,0,0,0,0,0
40500,143,0,0,125,0.09327464,0.12288141,0.12188690,nan,0.00000000,0.00000000,0,0,0,0,0
40600,345,0,0,40,0.04584500,0.37752373,0.27949487,nan,0.00000000,0.00000000,0,0,0,0,0
40700,493,0,0,341,0.09981861,0.06385725,0.08485405,nan,0.00000000,0.00000000,0,0,0,0,0
40800,386,0,0,85,0.08252330,0.20426506,0.24192060,nan,0.00000000,0.00000000,0,0,0,0,0
40900,283,0,0,219,0.00669576,0.07521488,0.06370119,nan,0.00000000,0.00000000,0,0,0,0,0
41000,305,0,0,292,0.03830942,0.13374409,0.12423913,nan,0.00000000,0.00000000,0,0,0,0,0
41100,274,0,0,334,0.02251526,0.07779195,0.07949443,nan,0.00000000,0.00000000,0,0,0,0,0
41200,508,0,0,88,0.18607745,0.13134529,0.17046974,nan,0.00000000,0.00000000,0,0,0,0,0
41300,274,0,0,343,0.07707890,0.09815141,0.08524307,nan,0.00000000,0.00000000,0,0,0,0,0
41400,379,0,0,309,0.06971993,0.13637413,0.10202798,nan,0.00000000,0.00000000,0,0,0,0,0
41500,508,0,0,89,0.11452186,0.13050412,0.16619380,nan,0.00000000,0.00000000,0,0,0,0,0
41600,336,0,0,78,0.09816258,0.19457680,0.29361655,nan,0.00000000,0.00000000,0,0,0,0,0
41700,274,0,0,354,0.11007932,0.09126077,0.07385383,nan,0.00000000,0.00000000,0,0,0,0,0
41800,421,0,0,29,0.28131368,0.44697440,0.21917255,nan,0.00000000,0.00000000,0,0,0,0,0
41900,480,0,0,125,0.04433670,0.13330346,0.13948594,nan,0.00000000,0.00000000,0,0,0,0,0
42000,2,0,0,108,0.47999596,0.20715663,0.17824753,nan,0.00000000,0.00000000,0,0,0,0,0
42100,496,0,0,224,0.12497121,0.10430945,0.07065680,nan,0.00000000,0.00000000,0,0,0,0,0
42200,416,0,0,55,0.99028617,0.39926104,0.47460840,nan,0.00000000,0.00000000,0,0,0,0,0
42300,371,0,0,173,0.05016125,0.10930601,0.09183271,nan,0.00000000,0.00000000,0,0,0,0,0
42400,357,0,0,80,0.16369385,0.18721808,0.16870911,nan,0.00000000,0.00000000,0,0,0,0,0
42500,346,0,0,53,0.11477956,0.24846004,0.22080582,nan,0.00000000,0.00000000,0,0,0,0,0
42600,369,0,0,304,0.15551773,0.10381725,0.10895535,nan,0.00000000,0.00000000,0,0,0,0,0
42700,392,0,0,5,0.37693104,1.17210267,0.31605399,nan,0.00000000,0.00000000,0,0,0,0,0
42800,477,0,0,33,0.13931009,0.65160750,0.58489325,nan,0.00000000,0.00000000,0,0,0,0,0
42900,463,0,0,249,0.04407048,0.09181548,0.07649678,nan,0.00000000,0.00000000,0,0,0,0,0
43000,0,0,0,140,0.28978859,0.19809984,0.17924681,nan,0.00000000,0.00000000,0,0,0,0,0
43100,351,0,0,111,0.11375628,0.16468492,0.18338442,nan,0.00000000,0.00000000,0,0,0,0,0
43200,280,0,0,35,0.14518197,0.30478445,0.25175335,nan,0.00000000,0.00000000,0,0,0,0,0
43300,328,0,0,12,0.60122838,0.57800944,0.43149627,nan,0.00000000,0.00000000,0,0,0,0,0
43400,315,0,0,495,0.15297760,0.10845714,0.11564357,nan,0.00000000,0.00000000,0,0,0,0,0
43500,200,0,0,48,0.09969281,0.24801807,0.25682313,nan,0.00000000,0.00000000,0,0,0,0,0
43600,408,0,0,13,0.24389297,1.32205489,0.84272422,nan,0.00000000,0.00000000,0,0,0,0,0
43700,368,0,0,195,0.12517933,0.09076041,0.07975179,nan,0.00000000,0.00000000,0,0,0,0,0
43800,495,0,0,368,0.02238544,0.07250556,0.05515043,nan,0.00000000,0.00000000,0,0,0,0,0
43900,344,0,0,30,0.09802622,0.46250344,0.37685465,nan,0.00000000,0.00000000,0,0,0,0,0
44000,64,0,0,125,0.49063168,0.21685082,0.15726138,nan,0.00000000,0.00000000,0,0,0,0,0
44100,382,0,0,35,0.65685935,0.40153797,0.25963645,nan,0.00000000,0.00000000,0,0,0,0,0
44200,260,0,0,78,0.05251810,0.18725086,0.25735946,nan,0.00000000,0.00000000,0,0,0,0,0
44300,305,0,0,343,0.05945468,0.08424493,0.11583413,nan,0.00000000,0.00000000,0,0,0,0,0
44400,121,0,0,64,0.09032420,0.25751730,0.19974965,nan,0.00000000,0.00000000,0,0,0,0,0
44500,492,0,0,55,0.08604647,0.26571253,0.43664581,nan,0.00000000,0.00000000,0,0,0,0,0
44600,335,0,0,173,0.47812975,0.14954973,0.16173619,nan,0.00000000,0.00000000,0,0,0,0,0
44700,489,0,0,101,0.01296680,0.07644129,0.10963849,nan,0.00000000,0.00000000,0,0,0,0,0
44800,509,0,0,287,0.07138070,0.05648289,0.04664430,nan,0.00000000,0.00000000,0,0,0,0,0
44900,74,0,0,31,0.24608790,0.47697393,0.28850158,nan,0.00000000,0.00000000,0,0,0,0,0
45000,70,0,0,21,0.55676236,0.69721916,0.23755582,nan,0.00000000,0.00000000,0,0,0,0,0
45100,285,0,0,35,0.18558564,0.43094362,0.25746358,nan,0.00000000,0.00000000,0,0,0,0,0
45200,307,0,0,404,0.22917532,0.10688563,0.06551667,nan,0.00000000,0.00000000,0,0,0,0,0
45300,363,0,0,95,0.06600339,0.12656484,0.11658885,nan,0.00000000,0.00000000,0,0,0,0,0
45400,408,0,0,19,0.08106646,1.00279927,0.89744836,nan,0.00000000,0.00000000,0,0,0,0,0
45500,299,0,0,47,0.07396153,0.27011150,0.30522054,nan,0.00000000,0.00000000,0,0,0,0,0
45600,335,0,0,179,0.03364051,0.13330387,0.14358732,nan,0.00000000,0.00000000,0,0,0,0,0
45700,206,0,0,319,0.10791819,0.15603206,0.11788624,nan,0.00000000,0.00000000,0,0,0,0,0
45800,18,0,0,96,0.06905432,0.25233189,0.19094902,nan,0.00000000,0.00000000,0,0,0,0,0
45900,460,0,0,111,0.00434702,0.08682583,0.11840080,nan,0.00000000,0.00000000,0,0,0,0,0
46000,64,0,0,127,0.49096072,0.24668341,0.17510602,nan,0.00000000,0.00000000,0,0,0,0,0
46100,378,0,0,108,0.06763764,0.14352880,0.15510349,nan,0.00000000,0.00000000,0,0,0,0,0
46200,239,0,0,180,0.01939058,0.07882710,0.08166756,nan,0.00000000,0.00000000,0,0,0,0,0
46300,384,0,0,94,0.11665767,0.11268362,0.11512961,nan,0.00000000,0.00000000,0,0,0,0,0
46400,256,0,0,179,0.13828433,0.08776221,0.06406412,nan,0.00000000,0.00000000,0,0,0,0,0
46500,206,0,0,331,0.01369340,0.11737861,0.10306903,nan,0.00000000,0.00000000,0,0,0,0,0
46600,283,0,0,261,0.05430627,0.09779178,0.06856756,nan,0.00000000,0.00000000,0,0,0,0,0
46700,353,0,0,207,0.48393692,0.10870756,0.11145490,nan,0.00000000,0.00000000,0,0,0,0,0
46800,137,0,0,6,0.30924999,1.05890276,0.38988077,nan,0.00000000,0.00000000,0,0,0,0,0
46900,319,0,0,326,0.03007407,0.12037168,0.07184135,nan,0.00000000,0.00000000,0,0,0,0,0
47000,78,0,0,69,0.46920771,0.28810644,0.30295434,nan,0.00000000,0.00000000,0,0,0,0,0
47100,383,0,0,333,0.27710707,0.12299288,0.07422294,nan,0.00000000,0.00000000,0,0,0,0,0
47200,377,0,0,275,0.01505775,0.08184234,0.07127860,nan,0.00000000,0.00000000,0,0,0,0,0
47300,367,0,0,157,0.04685904,0.14505885,0.12122144,nan,0.00000000,0.00000000,0,0,0,0,0
47400,282,0,0,208,0.01242903,0.08499088,0.07870479,nan,0.00000000,0.00000000,0,0,0,0,0
47500,511,0,0,391,0.03584546,0.06809458,0.06792432,nan,0.00000000,0.00000000,0,0,0,0,0
47600,307,0,0,427,0.27872495,0.13670161,0.10140297,nan,0.00000000,0.00000000,0,0,0,0,0
47700,271,0,0,148,0.06367782,0.11743723,0.08240423,nan,0.00000000,0.00000000,0,0,0,0,0
47800,306,0,0,528,0.00961858,0.05937196,0.06536735,nan,0.00000000,0.00000000,0,0,0,0,0
47900,504,0,0,110,0.04339127,0.08296288,0.14985384,nan,0.00000000,0.00000000,0,0,0,0,0
48000,6,0,0,68,0.23830752,0.30372662,0.27317579,nan,0.00000000,0.00000000,0,0,0,0,0
48100,379,0,0,420,0.08584317,0.20396697,0.23559823,nan,0.00000000,0.00000000,0,0,0,0,0
48200,237,0,0,235,0.12213264,0.05725848,0.04072678,nan,0.00000000,0.00000000,0,0,0,0,0
48300,335,0,0,203,0.19084089,0.12952820,0.09797355,nan,0.00000000,0.00000000,0,0,0,0,0
48400,319,0,0,345,0.06362939,0.13430550,0.07991026,nan,0.00000000,0.00000000,0,0,0,0,0
48500,206,0,0,342,0.15116789,0.16373430,0.18248782,nan,0.00000000,0.00000000,0,0,0,0,0
48600,493,0,0,572,0.02846728,0.04280747,0.03089549,nan,0.00000000,0.00000000,0,0,0,0,0
48700,158,0,0,143,0.03718055,0.15751798,0.12277553,nan,0.00000000,0.00000000,0,0,0,0,0
48800,278,0,0,132,0.13151995,0.08496063,0.08641635,nan,0.00000000,0.00000000,0,0,0,0,0
48900,201,0,0,44,0.11486167,0.25509402,0.23341071,nan,0.00000000,0.00000000,0,0,0,0,0
49000,14,0,0,122,0.09956651,0.17216055,0.15884736,nan,0.00000000,0.00000000,0,0,0,0,0
49100,369,0,0,344,0.03526663,0.14022930,0.13618970,nan,0.00000000,0.00000000,0,0,0,0,0
49200,433,0,0,82,0.26434958,0.23412981,0.17919518,nan,0.00000000,0.00000000,0,0,0,0,0
49300,350,0,0,74,0.00915909,0.18700097,0.21111646,nan,0.00000000,0.00000000,0,0,0,0,0
49400,459,0,0,30,0.67564511,0.45663177,0.28526472,nan,0.00000000,0.00000000,0,0,0,0,0
49500,478,0,0,109,0.09172737,0.11236129,0.14442229,nan,0.00000000,0.00000000,0,0,0,0,0
49600,511,0,0,437,0.01518006,0.05857114,0.06102832,nan,0.00000000,0.00000000,0,0,0,0,0
49700,274,0,0,541,0.07510276,0.07588579,0.07971993,nan,0.00000000,0.00000000,0,0,0,0,0
49800,456,0,0,22,0.03012008,0.37259949,0.25827423,nan,0.00000000,0.00000000,0,0,0,0,0
49900,506,0,0,105,0.07650988,0.13035727,0.19437771,nan,0.00000000,0.00000000,0,0,0,0,0
50000,50,0,0,50,0.52126393,0.47300649,0.44999073,nan,0.00000000,0.00000000,0,0,0,0,0
50100,486,0,0,42,0.24288843,0.38253221,0.35578157,nan,0.00000000,0.00000000,0,0,0,0,0
50200,206,0,0,350,0.53331153,0.19204838,0.20350088,nan,0.00000000,0.00000000,0,0,0,0,0
50300,369,0,0,358,0.05734002,0.16533451,0.19464419,nan,0.00000000,0.00000000,0,0,0,0,0
50400,453,0,0,168,0.41385004,0.09980462,0.10694915,nan,0.00000000,0.00000000,0,0,0,0,0
50500,341,0,0,19,1.86872809,0.73345596,0.47253971,nan,0.00000000,0.00000000,0,0,0,0,0
50600,315,0,0,602,0.29066954,0.32578438,0.24357405,nan,0.00000000,0.00000000,0,0,0,0,0
50700,481,0,0,302,0.67033924,0.08025745,0.14153090,nan,0.00000000,0.00000000,0,0,0,0,0
50800,154,0,0,85,0.53381846,0.19443933,0.16500599,nan,0.00000000,0.00000000,0,0,0,0,0
50900,449,0,0,68,0.33485204,0.17960611,0.19120069,nan,0.00000000,0.00000000,0,0,0,0,0
51000,50,0,0,52,0.28844202,0.46906528,0.43014517,nan,0.00000000,0.00000000,0,0,0,0,0
51100,230,0,0,18,0.09413573,0.62098885,0.28337875,nan,0.00000000,0.00000000,0,0,0,0,0
51200,77,0,0,187,0.44385625,0.23889580,0.18737901,nan,0.00000000,0.00000000,0,0,0,0,0
51300,158,0,0,148,0.29300849,0.21161922,0.16574274,nan,0.00000000,0.00000000,0,0,0,0,0
51400,361,0,0,102,0.34722478,0.16725831,0.19516857,nan,0.00000000,0.00000000,0,0,0,0,0
51500,442,0,0,144,0.06581591,0.14797254,0.19694147,nan,0.00000000,0.00000000,0,0,0,0,0
51600,462,0,0,183,0.01047040,0.16366365,0.32118211,nan,0.00000000,0.00000000,0,0,0,0,0
51700,283,0,0,294,0.49701333,0.23402898,0.25908101,nan,0.00000000,0.00000000,0,0,0,0,0
51800,438,0,0,67,0.22792291,0.38145967,0.30153670,nan,0.00000000,0.00000000,0,0,0,0,0
51900,26,0,0,120,0.14498580,0.11757189,0.12335824,nan,0.00000000,0.00000000,0,0,0,0,0
52000,14,0,0,134,0.94512269,0.27009274,0.30756928,nan,0.00000000,0.00000000,0,0,0,0,0
52100,353,0,0,232,0.28809169,0.20013182,0.19726099,nan,0.00000000,0.00000000,0,0,0,0,0
52200,73,0,0,67,0.27697553,0.36433706,0.29398402,nan,0.00000000,0.00000000,0,0,0,0,0
52300,247,0,0,8,0.42068123,1.10648555,0.28347094,nan,0.00000000,0.00000000,0,0,0,0,0
52400,432,0,0,229,0.06051635,0.25405191,0.24767531,nan,0.00000000,0.00000000,0,0,0,0,0
52500,503,0,0,41,1.21833831,0.37784348,0.35715571,nan,0.00000000,0.00000000,0,0,0,0,0
